Datetime,Outdoor Temperature (°C),Feels Like (°C),Dew Point (°C),Wind Speed (m/sec),Wind Gust (m/sec),Max Daily Gust (m/sec),Wind Direction (°),Hourly Rain (mm/hr),Event Rain (mm),Daily Rain (mm),Weekly Rain (mm),Monthly Rain (mm),Yearly Rain (mm),Humidity (%),Ultra-Violet Radiation Index,Solar Radiation (W/m^2),Outdoor Battery,Avg Wind Direction (10 mins) (°),Avg Wind Speed (10 mins) (m/sec)
2023-06-15 12:00:00,37.98,44.23,22.72,1.27,3.39,6.10,241.75,0.00,0.00,0.00,4.30,82.30,82.30,41.83,6.67,731.19,1.00,272.08,1.55
2023-06-15 13:00:00,38.43,44.52,22.50,1.75,3.35,6.10,263.33,0.00,0.00,0.00,4.30,82.30,82.30,40.25,6.42,721.76,1.00,263.92,1.82
2023-06-15 14:00:00,38.22,44.41,22.65,1.83,3.09,6.10,264.50,0.00,0.00,0.00,4.30,82.30,82.30,41.08,4.17,487.82,1.00,263.67,1.68
2023-06-15 15:00:00,38.37,44.31,22.38,1.12,2.17,6.10,238.08,0.00,0.00,0.00,4.30,82.30,82.30,40.08,3.33,392.95,1.00,234.92,1.06
2023-06-15 16:00:00,38.68,44.52,22.21,1.31,2.16,6.10,246.08,0.00,0.00,0.00,4.30,82.30,82.30,39.00,2.33,291.86,1.00,245.08,1.18
2023-06-15 17:00:00,37.88,43.59,22.30,1.01,1.68,6.10,238.33,0.00,0.00,0.00,4.30,82.30,82.30,41.00,0.42,97.27,1.00,240.83,0.98
2023-06-15 18:00:00,36.92,43.04,22.90,0.43,0.88,6.10,198.00,0.00,0.00,0.00,4.30,82.30,82.30,44.75,0.00,14.04,1.00,203.33,0.38
2023-06-15 19:00:00,35.44,41.47,23.16,0.33,0.75,6.10,202.67,0.00,0.00,0.00,4.30,82.30,82.30,49.33,0.00,0.00,1.00,197.67,0.34
2023-06-15 20:00:00,34.60,40.18,23.03,0.35,0.75,6.10,232.50,0.00,0.00,0.00,4.30,82.30,82.30,51.25,0.00,0.00,1.00,228.92,0.24
2023-06-15 21:00:00,33.59,38.88,23.01,0.38,0.75,6.10,233.58,0.00,0.00,0.00,4.30,82.30,82.30,54.17,0.00,0.00,1.00,231.75,0.43
2023-06-15 22:00:00,31.62,36.77,23.41,0.25,0.62,6.10,246.75,0.00,0.00,0.00,4.30,82.30,82.30,61.92,0.00,0.00,1.00,241.33,0.25
2023-06-15 23:00:00,31.57,36.12,22.89,0.50,0.92,6.10,235.08,0.00,0.00,0.00,4.30,82.30,82.30,60.17,0.00,0.00,1.00,236.25,0.47
2023-06-16 00:00:00,31.18,35.32,22.57,0.35,0.79,1.33,223.67,0.00,0.00,0.00,4.30,82.30,82.30,60.33,0.00,0.00,1.00,222.83,0.34
2023-06-16 01:00:00,30.24,33.75,22.21,0.78,1.59,2.29,259.75,0.00,0.00,0.00,4.30,82.30,82.30,62.25,0.00,0.00,1.00,253.50,0.74
2023-06-16 02:00:00,29.62,33.04,22.26,0.72,1.47,3.10,252.58,0.00,0.00,0.00,4.30,82.30,82.30,64.67,0.00,0.00,1.00,259.83,0.86
2023-06-16 03:00:00,29.09,32.52,22.51,1.04,2.23,3.10,259.00,0.00,0.00,0.00,4.30,82.30,82.30,67.75,0.00,0.00,1.00,260.75,1.06
2023-06-16 04:00:00,28.74,32.13,22.69,1.43,2.44,3.14,266.58,0.00,0.00,0.00,4.30,82.30,82.30,70.00,0.00,0.00,1.00,267.50,1.20
2023-06-16 05:00:00,28.62,32.08,22.79,1.37,2.37,3.93,277.17,0.00,0.00,0.00,4.30,82.30,82.30,70.92,0.00,0.67,1.00,261.33,1.47
2023-06-16 06:00:00,28.42,31.81,22.87,1.38,2.65,4.10,272.58,0.00,0.00,0.00,4.30,82.30,82.30,72.08,0.00,42.22,1.00,272.58,1.56
2023-06-16 07:00:00,29.61,33.80,23.22,1.74,3.31,4.39,272.33,0.00,0.00,0.00,4.30,82.30,82.30,68.58,1.42,183.80,1.00,255.25,1.73
2023-06-16 08:00:00,30.82,35.56,23.31,2.07,3.93,5.77,268.58,0.00,0.00,0.00,4.30,82.30,82.30,64.42,3.83,447.97,1.00,260.25,2.16
2023-06-16 09:00:00,32.37,37.84,23.49,2.05,3.92,8.05,252.00,0.00,0.00,0.00,4.30,82.30,82.30,59.75,5.42,601.73,1.00,238.50,2.07
2023-06-16 10:00:00,34.33,41.10,24.04,1.94,3.77,8.70,263.00,0.00,0.00,0.00,4.30,82.30,82.30,55.25,6.42,722.89,1.00,255.08,1.97
2023-06-16 11:00:00,35.72,42.93,24.04,2.19,4.02,8.70,220.83,0.00,0.00,0.00,4.30,82.30,82.30,51.17,6.42,716.74,1.00,257.67,2.04
2023-06-16 12:00:00,36.93,44.45,23.94,2.47,4.14,8.70,251.67,0.00,0.00,0.00,4.30,82.30,82.30,47.67,6.42,715.82,1.00,249.92,2.12
2023-06-16 13:00:00,37.83,45.59,23.94,1.96,4.02,8.70,235.25,0.00,0.00,0.00,4.30,82.30,82.30,45.33,6.00,691.45,1.00,254.33,2.07
2023-06-16 14:00:00,38.12,45.33,23.46,2.03,4.55,8.70,242.75,0.00,0.00,0.00,4.30,82.30,82.30,43.42,3.75,433.45,1.00,246.92,2.02
2023-06-16 15:00:00,37.41,43.61,22.84,1.46,3.12,8.70,229.75,0.00,0.00,0.00,4.30,82.30,82.30,43.42,1.50,206.51,1.00,243.42,1.43
2023-06-16 16:00:00,37.30,43.46,22.82,1.06,1.85,8.70,229.08,0.00,0.00,0.00,4.30,82.30,82.30,43.67,1.08,141.61,1.00,226.08,1.12
2023-06-16 17:00:00,36.33,42.73,23.27,0.95,1.52,8.70,219.33,0.00,0.00,0.00,4.30,82.30,82.30,47.33,0.00,58.62,1.00,201.92,0.84
2023-06-16 18:00:00,33.92,39.73,23.36,1.50,2.91,8.70,233.33,0.00,0.00,0.00,4.30,82.30,82.30,54.33,0.00,4.23,1.00,207.17,1.35
2023-06-16 19:00:00,31.23,35.95,23.12,2.15,4.69,8.70,232.17,0.00,0.00,0.00,4.30,82.30,82.30,62.33,0.00,0.00,1.00,241.25,2.18
2023-06-16 20:00:00,31.02,35.80,23.25,1.18,2.30,8.70,212.67,0.00,0.00,0.00,4.30,82.30,82.30,63.50,0.00,0.00,1.00,209.33,1.05
2023-06-16 21:00:00,31.08,36.15,23.52,0.72,1.13,8.70,245.33,0.00,0.00,0.00,4.30,82.30,82.30,64.25,0.00,0.00,1.00,210.75,0.67
2023-06-16 22:00:00,31.18,36.99,24.16,0.58,1.29,8.70,212.17,0.00,0.00,0.00,4.30,82.30,82.30,66.58,0.00,0.00,1.00,215.58,0.67
2023-06-16 23:00:00,28.96,33.83,24.32,0.81,1.61,8.70,189.33,0.30,0.25,0.25,4.55,82.55,82.55,76.25,0.00,0.00,1.00,223.92,0.92
2023-06-17 00:00:00,28.34,32.79,24.37,0.61,1.04,1.29,224.33,0.00,0.15,0.00,4.60,82.60,82.60,79.17,0.00,0.00,1.00,222.00,0.53
2023-06-17 01:00:00,28.75,33.65,24.52,0.40,0.83,2.55,207.75,0.00,0.00,0.00,4.60,82.60,82.60,78.00,0.00,0.00,1.00,203.75,0.48
2023-06-17 02:00:00,28.87,33.46,24.10,0.78,1.46,2.60,244.75,0.00,0.00,0.00,4.60,82.60,82.60,75.58,0.00,0.00,1.00,233.58,0.68
2023-06-17 03:00:00,28.99,33.02,23.32,1.38,2.26,3.06,274.50,0.00,0.00,0.00,4.60,82.60,82.60,71.58,0.00,0.00,1.00,247.25,1.07
2023-06-17 04:00:00,28.26,31.56,22.84,0.88,1.62,3.10,263.83,0.00,0.00,0.00,4.60,82.60,82.60,72.50,0.00,0.00,1.00,270.83,0.94
2023-06-17 05:00:00,28.12,31.13,22.54,1.22,2.07,3.10,254.00,0.00,0.00,0.00,4.60,82.60,82.60,71.75,0.00,0.46,1.00,260.00,1.22
2023-06-17 06:00:00,28.28,31.38,22.54,0.98,1.88,3.10,248.75,0.00,0.00,0.00,4.60,82.60,82.60,71.08,0.00,32.98,1.00,247.25,1.03
2023-06-17 07:00:00,28.98,32.75,23.00,1.44,2.99,3.56,262.00,0.00,0.00,0.00,4.60,82.60,82.60,70.25,1.17,166.28,1.00,260.25,1.36
2023-06-17 08:00:00,30.46,35.07,23.32,1.84,3.33,5.10,240.67,0.00,0.00,0.00,4.60,82.60,82.60,65.83,2.58,315.07,1.00,258.67,1.69
2023-06-17 09:00:00,31.38,36.31,23.26,1.92,3.35,6.10,242.75,0.00,0.00,0.00,4.60,82.60,82.60,62.25,2.92,341.14,1.00,238.92,1.75
2023-06-17 10:00:00,33.52,39.68,23.76,1.53,3.05,6.10,249.75,0.00,0.00,0.00,4.60,82.60,82.60,56.83,4.67,535.41,1.00,258.33,1.66
2023-06-17 11:00:00,35.02,41.13,23.35,1.49,2.95,6.10,241.42,0.00,0.00,0.00,4.60,82.60,82.60,51.08,4.17,482.25,1.00,244.83,1.62
2023-06-17 12:00:00,36.38,42.88,23.33,1.22,2.71,6.10,274.42,0.00,0.00,0.00,4.60,82.60,82.60,47.33,4.83,559.24,1.00,279.58,1.32
2023-06-17 13:00:00,36.41,42.61,23.09,1.28,2.19,6.10,251.17,0.00,0.00,0.00,4.60,82.60,82.60,46.58,3.00,350.68,1.00,284.83,1.14
2023-06-17 14:00:00,35.60,42.38,23.72,0.94,1.77,6.10,119.50,0.00,0.00,0.00,4.60,82.60,82.60,50.58,2.25,264.49,1.00,71.67,0.90
2023-06-17 15:00:00,34.73,41.62,24.02,0.42,1.04,6.10,106.75,0.00,0.00,0.00,4.60,82.60,82.60,54.00,1.00,152.57,1.00,107.92,0.47
2023-06-17 16:00:00,34.48,41.90,24.47,0.78,1.38,6.10,131.58,0.00,0.00,0.00,4.60,82.60,82.60,56.25,0.83,119.76,1.00,138.00,0.72
2023-06-17 17:00:00,33.88,41.14,24.49,0.67,1.21,6.10,180.25,0.00,0.00,0.00,4.60,82.60,82.60,58.25,0.00,55.73,1.00,160.33,0.70
2023-06-17 18:00:00,32.40,37.97,23.53,0.78,1.65,6.10,233.42,0.00,0.00,0.00,4.60,82.60,82.60,59.67,0.00,11.01,1.00,234.33,0.86
2023-06-17 19:00:00,30.88,34.86,22.47,0.92,1.83,6.10,222.75,0.00,0.00,0.00,4.60,82.60,82.60,61.00,0.00,0.00,1.00,222.58,0.90
2023-06-17 20:00:00,30.16,33.22,21.59,0.46,1.00,6.10,165.92,0.00,0.00,0.00,4.60,82.60,82.60,60.25,0.00,0.00,1.00,168.42,0.49
2023-06-17 21:00:00,29.36,32.68,22.28,0.74,1.47,6.10,217.00,0.00,0.00,0.00,4.60,82.60,82.60,65.92,0.00,0.00,1.00,225.17,0.81
2023-06-17 22:00:00,29.57,33.73,23.21,0.57,1.04,6.10,220.17,0.00,0.00,0.00,4.60,82.60,82.60,68.67,0.00,0.00,1.00,209.58,0.53
2023-06-17 23:00:00,28.45,32.58,23.80,0.54,1.17,6.10,249.67,0.00,0.00,0.00,4.60,82.60,82.60,76.00,0.00,0.00,1.00,242.42,0.59
2023-06-18 00:00:00,28.63,32.47,23.30,0.58,1.08,1.92,245.25,0.00,0.00,0.00,0.00,82.60,82.60,72.92,0.00,0.00,1.00,220.83,0.65
2023-06-18 01:00:00,28.25,31.68,23.07,0.36,1.04,2.00,233.58,0.00,0.00,0.00,0.00,82.60,82.60,73.58,0.00,0.00,1.00,232.92,0.50
2023-06-18 02:00:00,27.98,31.29,23.03,0.61,1.12,2.00,234.25,0.00,0.00,0.00,0.00,82.60,82.60,74.67,0.00,0.00,1.00,236.33,0.49
2023-06-18 03:00:00,28.06,31.47,23.12,0.58,1.00,2.00,243.50,0.00,0.00,0.00,0.00,82.60,82.60,74.67,0.00,0.00,1.00,235.75,0.53
2023-06-18 04:00:00,28.53,32.16,23.15,1.28,2.48,3.18,257.25,0.00,0.00,0.00,0.00,82.60,82.60,72.67,0.00,0.00,1.00,266.17,1.33
2023-06-18 05:00:00,28.75,32.45,23.10,1.57,2.61,3.89,262.92,0.00,0.00,0.00,0.00,82.60,82.60,71.50,0.00,0.00,1.00,254.25,1.47
2023-06-18 06:00:00,28.64,32.34,23.16,1.34,2.58,4.18,250.50,0.00,0.00,0.00,0.00,82.60,82.60,72.08,0.00,16.12,1.00,263.58,1.50
2023-06-18 07:00:00,28.68,32.56,23.34,1.12,2.38,4.60,240.83,0.00,0.00,0.00,0.00,82.60,82.60,73.00,0.00,47.20,1.00,260.75,1.33
2023-06-18 08:00:00,28.71,32.74,23.48,0.92,1.50,4.60,262.83,0.00,0.00,0.00,0.00,82.60,82.60,73.50,0.00,25.89,1.00,250.00,0.91
2023-06-18 09:00:00,28.39,32.24,23.53,0.92,1.58,4.60,244.92,0.00,0.00,0.00,0.00,82.60,82.60,75.08,0.00,32.27,1.00,243.25,0.87
2023-06-18 10:00:00,27.58,31.18,23.95,0.55,0.92,4.60,238.17,0.20,0.08,0.08,0.08,82.68,82.68,80.83,0.00,53.13,1.00,237.33,0.64
2023-06-18 11:00:00,27.50,31.31,24.37,0.18,0.67,4.60,212.33,0.50,0.55,0.55,0.55,83.15,83.15,83.00,0.75,104.05,1.00,193.75,0.23
2023-06-18 12:00:00,28.52,33.65,24.95,0.66,1.21,4.60,223.17,0.00,0.70,0.70,0.70,83.30,83.30,81.17,1.67,215.03,1.00,210.08,0.64
2023-06-18 13:00:00,29.53,35.48,24.99,1.10,1.80,4.60,212.75,0.00,0.35,0.70,0.70,83.30,83.30,76.75,1.83,221.86,1.00,206.33,0.88
2023-06-18 14:00:00,30.28,36.82,25.14,0.94,1.81,4.60,203.25,0.00,0.00,0.70,0.70,83.30,83.30,74.17,2.00,242.45,1.00,202.50,0.89
2023-06-18 15:00:00,30.67,37.67,25.32,0.91,1.73,4.60,193.50,0.00,0.00,0.70,0.70,83.30,83.30,73.25,1.25,175.57,1.00,197.92,0.85
2023-06-18 16:00:00,31.41,38.42,25.02,1.00,1.85,4.60,224.50,0.00,0.00,0.70,0.70,83.30,83.30,69.00,0.92,136.03,1.00,225.08,1.05
2023-06-18 17:00:00,31.55,37.93,24.50,1.19,2.24,4.60,253.42,0.00,0.00,0.70,0.70,83.30,83.30,66.25,0.00,67.25,1.00,261.50,1.12
2023-06-18 18:00:00,31.16,37.09,24.28,0.82,1.72,4.60,255.33,0.00,0.00,0.70,0.70,83.30,83.30,67.00,0.00,11.60,1.00,249.33,0.81
2023-06-18 19:00:00,30.67,36.17,24.09,1.13,1.94,4.60,253.25,0.00,0.00,0.70,0.70,83.30,83.30,68.08,0.00,0.00,1.00,255.50,1.07
2023-06-18 20:00:00,30.18,35.55,24.13,0.71,1.51,4.60,250.83,0.00,0.00,0.70,0.70,83.30,83.30,70.17,0.00,0.00,1.00,239.42,0.86
2023-06-18 21:00:00,29.90,34.90,23.91,0.59,1.42,4.60,256.33,0.00,0.00,0.70,0.70,83.30,83.30,70.50,0.00,0.00,1.00,247.17,0.73
2023-06-18 22:00:00,29.80,34.66,23.83,0.84,1.42,4.60,248.92,0.00,0.00,0.70,0.70,83.30,83.30,70.50,0.00,0.00,1.00,251.42,0.80
2023-06-18 23:00:00,30.09,34.85,23.57,0.98,1.61,4.60,251.17,0.00,0.00,0.70,0.70,83.30,83.30,68.25,0.00,0.00,1.00,234.58,0.99
2023-06-19 00:00:00,30.12,34.46,23.13,1.47,3.01,3.56,260.67,0.00,0.00,0.00,0.70,83.30,83.30,66.25,0.00,0.00,1.00,254.00,1.47
2023-06-19 01:00:00,29.75,33.68,22.81,1.31,2.88,4.35,253.58,0.00,0.00,0.00,0.70,83.30,83.30,66.50,0.00,0.00,1.00,260.00,1.53
2023-06-19 02:00:00,29.50,33.07,22.55,1.16,2.60,4.60,264.42,0.00,0.00,0.00,0.70,83.30,83.30,66.25,0.00,0.00,1.00,256.50,1.43
2023-06-19 03:00:00,28.66,32.07,22.76,1.31,2.07,4.60,256.33,0.00,0.00,0.00,0.70,83.30,83.30,70.67,0.00,0.00,1.00,243.17,1.12
2023-06-19 04:00:00,27.49,30.50,23.12,0.52,1.04,4.60,205.08,0.00,0.00,0.00,0.70,83.30,83.30,77.17,0.00,0.00,1.00,218.00,0.53
2023-06-19 05:00:00,26.88,29.46,23.12,0.33,0.75,4.60,208.50,0.00,0.00,0.00,0.70,83.30,83.30,80.17,0.00,0.00,1.00,205.75,0.28
2023-06-19 06:00:00,26.43,27.87,23.12,0.65,1.08,4.60,268.42,0.00,0.00,0.00,0.70,83.30,83.30,82.08,0.00,5.38,1.00,253.42,0.62
2023-06-19 07:00:00,25.59,26.53,23.60,0.14,0.33,4.60,151.50,4.10,1.32,1.32,2.02,84.62,84.62,88.75,0.00,7.23,1.00,153.08,0.07
2023-06-19 08:00:00,24.09,25.03,23.19,0.79,1.65,4.60,189.08,23.40,22.88,22.88,23.57,106.17,106.17,94.67,0.00,15.24,1.00,195.00,0.62
2023-06-19 09:00:00,23.90,24.81,23.02,1.08,2.10,4.60,234.25,0.85,31.06,31.06,31.76,114.36,114.36,95.00,0.00,73.18,1.00,252.08,1.21
2023-06-19 10:00:00,24.37,25.37,23.50,0.83,1.76,4.60,246.50,0.20,31.40,31.40,32.10,114.70,114.70,95.00,0.58,102.36,1.00,256.67,0.92
2023-06-19 11:00:00,24.43,25.36,23.44,1.18,2.16,4.60,256.75,0.30,31.57,31.57,32.27,114.88,114.88,94.25,0.17,83.60,1.00,258.42,1.13
2023-06-19 12:00:00,25.49,26.49,23.95,1.63,2.68,4.60,274.25,0.00,31.80,31.80,32.50,115.10,115.10,91.25,1.50,182.69,1.00,278.33,1.46
2023-06-19 13:00:00,26.66,29.41,24.29,1.65,3.08,4.60,243.75,0.00,31.80,31.80,32.50,115.10,115.10,86.83,1.25,171.37,1.00,260.08,1.58
2023-06-19 14:00:00,27.21,31.03,24.71,1.19,2.47,4.60,264.33,0.00,31.80,31.80,32.50,115.10,115.10,86.42,1.00,154.83,1.00,262.00,1.28
2023-06-19 15:00:00,27.57,31.94,25.05,0.66,1.38,4.60,203.83,0.00,31.80,31.80,32.50,115.10,115.10,86.17,0.25,70.87,1.00,210.75,0.72
2023-06-19 16:00:00,27.24,31.32,24.99,0.41,0.96,4.60,186.58,0.00,31.80,31.80,32.50,115.10,115.10,87.67,0.00,57.23,1.00,124.42,0.42
2023-06-19 17:00:00,27.22,31.34,25.07,0.57,1.30,4.60,248.00,0.00,31.80,31.80,32.50,115.10,115.10,88.25,0.00,24.00,1.00,238.42,0.60
2023-06-19 18:00:00,27.16,31.31,25.14,0.59,1.08,4.60,198.42,0.10,31.82,31.82,32.52,115.12,115.12,88.92,0.00,0.95,1.00,203.17,0.47
2023-06-19 19:00:00,26.32,27.45,25.14,0.26,0.75,4.60,169.67,0.90,32.56,32.56,33.26,115.86,115.86,93.17,0.00,0.00,1.00,183.67,0.18
2023-06-19 20:00:00,26.22,27.38,25.27,0.03,0.08,4.60,214.67,1.80,34.19,34.19,34.89,117.49,117.49,94.50,0.00,0.00,1.00,211.08,0.02
2023-06-19 21:00:00,25.94,27.07,25.04,0.07,0.12,4.60,221.67,0.20,35.15,35.15,35.85,118.45,118.45,95.00,0.00,0.00,1.00,223.00,0.02
2023-06-19 22:00:00,25.75,26.85,24.78,0.12,0.38,4.60,222.92,0.35,35.63,35.63,36.33,118.93,118.93,94.33,0.00,0.00,1.00,207.25,0.12
2023-06-19 23:00:00,25.68,26.78,24.67,0.96,2.21,4.60,237.50,0.30,36.05,36.05,36.75,119.35,119.35,94.00,0.00,0.00,1.00,219.75,0.96
2023-06-20 00:00:00,25.71,26.81,24.62,0.73,1.56,2.80,258.08,0.00,36.10,0.00,36.80,119.40,119.40,93.83,0.00,0.00,1.00,237.25,0.77
2023-06-20 01:00:00,25.60,26.68,24.56,0.29,0.88,3.10,211.00,0.10,36.12,0.02,36.82,119.42,119.42,93.83,0.00,0.00,1.00,211.75,0.27
2023-06-20 02:00:00,25.16,26.18,24.16,0.99,1.95,3.43,135.75,1.45,37.14,1.04,37.84,120.44,120.44,94.17,0.00,0.00,1.00,128.67,1.05
2023-06-20 03:00:00,24.45,25.43,23.50,0.67,1.31,4.10,194.75,3.05,39.38,3.28,40.08,122.68,122.68,94.50,0.00,0.00,1.00,183.00,0.71
2023-06-20 04:00:00,24.50,25.50,23.62,1.23,2.17,4.10,231.17,2.95,42.63,6.53,43.33,125.93,125.93,95.00,0.00,0.00,1.00,258.33,1.12
2023-06-20 05:00:00,24.50,25.50,23.73,1.55,2.56,4.10,247.58,1.50,44.93,8.83,45.63,128.23,128.23,95.67,0.00,0.18,1.00,258.42,1.35
2023-06-20 06:00:00,24.56,25.56,23.64,1.82,3.12,5.14,258.92,0.10,45.70,9.60,46.40,129.00,129.00,94.67,0.00,13.32,1.00,267.50,1.68
2023-06-20 07:00:00,25.07,26.06,23.78,1.56,2.71,5.60,258.25,0.00,45.70,9.60,46.40,129.00,129.00,92.58,0.17,77.11,1.00,261.83,1.38
2023-06-20 08:00:00,25.29,26.23,23.59,1.72,3.33,5.60,238.83,0.00,45.70,9.60,46.40,129.00,129.00,90.33,0.33,96.37,1.00,264.17,1.81
2023-06-20 09:00:00,25.00,25.90,23.34,0.78,1.61,5.60,265.67,0.50,45.93,9.83,46.63,129.23,129.23,90.50,0.00,62.06,1.00,240.67,0.81
2023-06-20 10:00:00,24.65,25.58,23.45,0.99,1.63,5.60,249.50,1.45,47.12,11.02,47.82,130.42,130.42,93.00,0.17,62.96,1.00,264.67,0.98
2023-06-20 11:00:00,25.12,26.12,24.00,1.25,2.33,5.60,250.42,0.80,48.47,12.37,49.17,131.77,131.77,93.42,0.50,103.82,1.00,254.83,1.32
2023-06-20 12:00:00,26.55,29.38,24.84,2.04,3.64,5.60,246.33,0.40,49.09,12.99,49.79,132.39,132.39,90.42,4.17,492.12,1.00,253.17,1.78
2023-06-20 13:00:00,28.16,32.77,24.72,2.36,4.10,5.60,267.50,0.20,49.45,13.35,50.15,132.75,132.75,81.75,3.33,373.85,1.00,258.00,2.03
2023-06-20 14:00:00,29.02,33.93,24.36,1.80,3.68,5.60,255.92,0.00,49.50,13.40,50.20,132.80,132.80,76.08,2.58,314.93,1.00,263.67,1.85
2023-06-20 15:00:00,29.28,34.70,24.65,1.43,3.07,5.60,254.08,0.00,49.50,13.40,50.20,132.80,132.80,76.25,1.08,169.92,1.00,256.25,1.53
2023-06-20 16:00:00,29.66,35.63,24.96,1.47,2.73,5.60,234.08,0.00,49.50,13.40,50.20,132.80,132.80,76.00,0.92,157.84,1.00,232.17,1.29
2023-06-20 17:00:00,29.19,34.43,24.51,1.01,2.26,5.60,233.50,0.00,49.50,13.40,50.20,132.80,132.80,76.08,0.00,65.21,1.00,234.58,1.04
2023-06-20 18:00:00,28.54,33.14,24.37,0.97,1.68,5.60,265.25,0.00,49.50,13.40,50.20,132.80,132.80,78.25,0.00,10.57,1.00,255.75,0.99
2023-06-20 19:00:00,27.92,32.00,24.27,1.07,1.75,5.60,267.33,0.00,49.50,13.40,50.20,132.80,132.80,80.75,0.00,0.00,1.00,259.08,1.03
2023-06-20 20:00:00,27.81,31.26,23.48,1.26,2.06,5.60,262.17,0.00,49.50,13.40,50.20,132.80,132.80,77.42,0.00,0.00,1.00,258.50,1.23
2023-06-20 21:00:00,27.27,30.28,23.37,1.38,2.38,5.60,254.42,0.00,49.50,13.40,50.20,132.80,132.80,79.33,0.00,0.00,1.00,253.50,1.32
2023-06-20 22:00:00,27.08,29.83,23.45,1.25,2.92,5.68,185.50,0.00,49.50,13.40,50.20,132.80,132.80,80.42,0.00,0.00,1.00,186.67,1.47
2023-06-20 23:00:00,24.19,25.10,23.03,1.03,1.91,6.10,187.17,1.90,50.32,14.22,51.02,133.62,133.62,93.08,0.00,0.00,1.00,181.17,1.07
2023-06-21 00:00:00,23.98,24.91,23.12,0.70,1.12,1.53,257.50,4.60,54.74,2.64,55.44,138.04,138.04,95.08,0.00,0.00,1.00,263.33,0.61
2023-06-21 01:00:00,24.22,25.19,23.39,0.93,2.00,3.10,242.17,3.15,59.01,6.91,59.71,142.31,142.31,95.00,0.00,0.00,1.00,237.25,0.99
2023-06-21 02:00:00,23.92,24.84,23.19,0.51,1.47,3.60,257.17,1.95,62.06,9.96,62.76,145.36,145.36,95.83,0.00,0.00,1.00,247.17,0.71
2023-06-21 03:00:00,23.71,24.59,22.84,1.12,2.35,4.02,253.92,1.65,64.27,12.17,64.98,147.58,147.58,94.92,0.00,0.00,1.00,272.67,1.15
2023-06-21 04:00:00,23.48,24.36,22.56,1.03,1.80,4.10,253.67,1.10,65.65,13.55,66.35,148.95,148.95,94.50,0.00,0.00,1.00,259.92,1.18
2023-06-21 05:00:00,23.29,24.17,22.40,0.54,1.38,4.10,252.58,0.50,66.50,14.40,67.20,149.80,149.80,94.83,0.00,0.00,1.00,246.25,0.61
2023-06-21 06:00:00,23.77,24.67,22.85,0.84,1.59,4.10,256.50,0.20,66.77,14.67,67.47,150.07,150.07,94.42,0.00,11.12,1.00,228.25,0.76
2023-06-21 07:00:00,24.38,25.32,23.20,0.97,2.05,4.10,270.75,0.00,66.80,14.70,67.50,150.10,150.10,93.08,0.00,65.66,1.00,288.75,1.25
2023-06-21 08:00:00,25.43,26.38,23.62,1.06,2.13,4.10,262.17,0.00,66.80,14.70,67.50,150.10,150.10,89.83,0.67,115.11,1.00,261.17,1.05
2023-06-21 09:00:00,26.80,29.23,24.28,0.49,1.64,4.10,245.33,0.00,66.80,14.70,67.50,150.10,150.10,86.00,1.17,178.75,1.00,250.67,0.88
2023-06-21 10:00:00,28.26,33.21,24.96,0.83,1.47,4.10,240.25,0.00,66.80,14.70,67.50,150.10,150.10,82.50,2.00,237.28,1.00,236.42,0.73
2023-06-21 11:00:00,29.38,35.58,25.33,0.98,2.29,4.10,248.83,0.00,66.80,14.70,67.50,150.10,150.10,78.92,2.50,313.66,1.00,246.00,1.13
2023-06-21 12:00:00,30.84,38.68,25.86,1.18,2.29,4.35,243.92,0.00,66.80,14.70,67.50,150.10,150.10,74.92,3.67,443.36,1.00,237.33,1.31
2023-06-21 13:00:00,30.97,38.97,25.93,1.07,2.22,5.10,219.00,0.00,66.80,14.70,67.50,150.10,150.10,74.58,2.92,320.28,1.00,219.25,1.18
2023-06-21 14:00:00,31.75,40.58,26.19,0.78,1.42,5.10,230.17,0.00,66.80,14.70,67.50,150.10,150.10,72.50,2.00,257.92,1.00,227.33,0.67
2023-06-21 15:00:00,31.93,40.83,26.18,0.59,1.08,5.10,233.67,0.00,66.80,14.70,67.50,150.10,150.10,71.83,1.58,232.98,1.00,239.75,0.62
2023-06-21 16:00:00,31.95,41.28,26.45,0.23,0.79,5.10,194.33,0.00,66.80,14.70,67.50,150.10,150.10,72.92,0.58,114.08,1.00,174.83,0.36
2023-06-21 17:00:00,28.16,32.38,24.07,1.26,2.81,6.10,158.00,3.00,67.34,15.24,68.04,150.64,150.64,78.75,0.00,17.29,1.00,134.67,1.07
2023-06-21 18:00:00,24.01,24.86,22.57,0.39,0.97,6.60,214.08,0.00,69.90,17.80,70.60,153.20,153.20,91.75,0.00,0.42,1.00,243.00,0.55
2023-06-21 19:00:00,24.93,25.87,23.36,0.35,0.79,6.60,220.42,0.00,69.90,17.80,70.60,153.20,153.20,91.17,0.00,0.00,1.00,219.00,0.42
2023-06-21 20:00:00,25.12,26.09,23.51,0.40,0.88,6.60,234.00,0.00,69.90,17.80,70.60,153.20,153.20,90.75,0.00,0.00,1.00,250.42,0.48
2023-06-21 21:00:00,25.12,26.12,23.72,0.90,1.38,6.60,247.92,0.00,69.90,17.80,70.60,153.20,153.20,91.92,0.00,0.00,1.00,242.83,0.78
